fitnessAlphaWolf,fitnessBetaWolf,fitnessGammaWolf
0.023027878865225216,0.04493148408308935,0.04798060736756046
0.007827276170093475,0.013747000046173656,0.020782243866784452
0.0193082118762331,0.0330820001486172,0.04698537650592185
0.006653108769780834,0.01073988568631838,0.01216293943479248
0.0322279213498386,0.07302684299376945,0.08311973681188614
0.03212811264433198,0.07247012541029446,0.07250113684363382
0.010534181853564206,0.012239619015746316,0.03040625013659669
0.01328231659164878,0.013452589979221299,0.0213401718632081
0.012575045496782728,0.0305661001373148,0.033977045613667135
0.020407995869183404,0.03544847515924833,0.04826810980453264
0.008640988049840493,0.012409657768954493,0.012943885680579028
0.03261635014652532,0.05401595490306991,0.06707260037973602
0.010061676164274957,0.0123721212536769,0.028687371816112067
0.02053657186835923,0.032089887644160243,0.04329676549465845
0.013878409978563584,0.01738284156848921,0.020807499866622562
0.011009142828474362,0.01191442428244261,0.020441287868970006
0.010074697003536031,0.030649500137689464,0.03922882276584448
0.013833864978632386,0.016468833240318153,0.020689255867380515
0.04092507518385135,0.07234465956987056,0.07334757541526221
0.020218575870397604,0.032807475147383934,0.045636398764659795
0.02071336386722598,0.02961047513302176,0.032113499130713694
0.007451619028214567,0.012997324979924497,0.01631260611539712
0.014829099916245954,0.03128845470860253,0.07353545375430305
0.009685295212874125,0.014219893987155958,0.020876379866181034
0.01235781822332583,0.03168678764234937,0.05706742103420289
0.008907199976805093,0.009924515184849781,0.019574547874525863
0.01437269158549039,0.04086679889376899,0.06229542301598633
0.007506628551880842,0.012668015194064693,0.022166731857909797
0.01354448325683474,0.013903324978525101,0.022252831857357887
0.010161561878300564,0.013201697014039051,0.020326487869705877
0.007896649120256357,0.009496318213714576,0.010309942830295122
0.02283114153771747,0.034624765729402415,0.04835462521722777
0.01428212491933524,0.0366542545633547,0.05247726171106473
0.006882564910057595,0.011314590446726575,0.01286880826065092
0.019497620395018976,0.030910125138860295,0.04408570669552466
0.007642711980097902,0.009282675637239413,0.031334109890764995
0.014392949918709307,0.0343899291802037,0.06343132490133713
0.010726133305401812,0.012305075798906252,0.020965923865607052
0.012935541593607347,0.013604344978986901,0.020199059870522697
0.008425866644725184,0.012003818222136807,0.03167810014231034
0.009178075788403232,0.03150087514151417,0.03489498717640762
0.006674375436440632,0.010221638068620312,0.012638816595283235
0.029876312634216008,0.09545803518256295,0.10354793428629477
0.012020803070678708,0.013519784979117513,0.017068152336505847
0.007643687716829293,0.00999074283112634,0.01362170997896008
0.012512499929329998,0.03312222132563063,0.05029450478666308
0.013956799921172661,0.01469078997730879,0.021872843859793635
0.0507161430715997,0.05110156223401555,0.05982431240694757
0.007906171407983264,0.010824712157570346,0.020545755868300358
0.030494862636994777,0.06954893227863405,0.07000280039632555
