0.002098375,107,98
0.00141175,103,64
0.0023894999999999997,101,93
0.0020505,137,73
0.0019047500000000002,103,96
0.00162296875,112,74
0.0013965000000000002,101,50
0.00131025,159,72
0.001322875,108,107
0.001749375,101,83
0.00214575,102,115
0.0017115,101,57
0.001318875,101,68
0.0019686250000000003,134,99
0.001513875,101,62
0.00160078125,178,116
0.001487875,101,79
0.00193325,102,113
0.001753625,104,74
0.001454625,103,96
0.003167,126,105
0.001783125,103,101
0.0031007499999999998,102,93
0.0016965,110,107
0.00146525,160,107
0.001616125,101,92
0.0016837500000000001,140,102
0.00804225,142,120
0.0014349999999999999,104,75
0.008230500000000002,106,75
0.0013555000000000002,113,62
0.0017663750000000001,101,73
0.0016613749999999999,110,130
0.001866125,103,103
0.008344500000000001,127,125
0.008172,101,100
0.0013238750000000002,104,109
0.001638,105,82
0.00177575,101,77
0.0013531250000000002,111,53
0.002240125,105,117
0.0013387499999999999,101,53
0.001779625,101,66
0.002317,101,93
0.0018252499999999998,106,89
0.001963625,205,161
0.002204625,144,134
0.0017932500000000001,104,64
0.0013438749999999998,137,101
0.0022942500000000003,101,104
0.0014765000000000002,102,40
0.00816675,102,81
0.00134475,169,117
0.00143675,119,90
0.002432375,106,86
0.0018485000000000003,126,90
0.001497,150,126
0.001867625,108,83
0.0016114999999999999,101,69
0.0022259999999999997,101,88
0.00228875,153,112
0.001296375,101,61
0.002347875,104,93
0.002312875,106,108
0.002228375,104,106
0.00175625,147,155
0.0018415,102,98
0.001469125,101,85
0.00129625,110,94
0.0013901249999999999,106,49
0.0018515,102,75
0.002100375,118,136
0.0014128749999999999,175,179
0.0013367499999999998,101,83
0.008178000000000001,151,149
0.002027625,109,57
0.001408,102,72
0.002378875,107,90
0.0013968750000000001,125,148
0.0013076249999999998,102,102
0.001412125,103,72
0.00197175,101,103
0.0013465,105,77
0.002425,138,151
0.00175925,103,117
0.008319749999999999,101,97
0.00144,124,77
0.00279,116,85
0.0017737500000000002,101,70
0.0017181249999999998,183,145
0.00227625,101,91
0.0017947500000000001,102,113
0.0013235,139,103
