0.14465298843710092,0.17613045115550136,0.2751141234461898
0.015209241580765597,0.03398038796906743,0.06258194990265828
0.05923707993763663,0.11094830264069364,0.11189451806167974
0.013649644978916933,0.018332599896458354,0.024458139843221722
0.013727999922464915,0.013736469978782822,0.01954929187468776
0.005902619296339035,0.009879999974271862,0.011278833371216867
0.013658883256188614,0.0317943213615758,0.0452530189306216
0.013146059979694763,0.019682758222166055,0.020843087866394442
0.01321476497958864,0.017428124901566783,0.020275975870029665
0.03453744350954394,0.06018157892548873,0.08434233682521153
0.014731383250131186,0.03705774344132146,0.05967708740717657
0.049414500221989135,0.09458760977734658,0.13723209436501213
0.033717925151474024,0.07216551487768895,0.07683745175650958
0.03582921014124354,0.07123876940655124,0.08319374930209542
0.019881063872561076,0.032870025147664926,0.04579748682741758
0.014826689977098882,0.01818721656394614,0.02201289985889587
0.01303802492636186,0.03971053225840153,0.0507140622360325
0.011119712158561198,0.04142026268607592,0.04604513156427475
0.019741007873458845,0.03002747513489509,0.041875521088685926
0.01323590497955599,0.022098999858343963,0.03507491265757014
0.007589873884997399,0.010400984883419851,0.020638755347704225
0.03593673003644176,0.0711056504025694,0.0820620006015978
0.012775354980267349,0.016690483239066283,0.01997864387193558
0.009482015183363503,0.009762742831720064,0.020861455866276697
0.010766666638629595,0.020366667869448324,0.02981376263393501
0.07564996607183244,0.08893790052801522,0.16407646948531648
0.014591884977461557,0.016771516571941945,0.020588231868028085
0.014280933252675307,0.03570876570005943,0.04847136799168434
0.00822572280436059,0.013606449923151423,0.014206834978056302
0.030562776950468263,0.0682447289023113,0.09114803494965339
0.0416376433173473,0.06106716821238095,0.06580901916639552
0.03214059912998012,0.06732348567023747,0.07667171049844092
0.014698016583652973,0.032336321346904305,0.05513737480266031
0.013734959978785155,0.020413735869146615,0.03645796266378334
0.010123199973638555,0.012999666710330168,0.03140878764110048
0.032958637648063005,0.046392370347135406,0.07143972540446078
0.019439083875394197,0.03374572515159891,0.04332085438289525
0.007664419027660421,0.008058947365817968,0.013016954979894175
0.007820038074874228,0.011035681855248652,0.020914263865938195
0.01685343945054701,0.03307331264857817,0.05207515646031594
0.006069954384004283,0.008083504740854812,0.009608060638332321
0.00977287616502701,0.012851272770437799,0.030447950136784023
0.013720826089172099,0.03197197691232237,0.04877452577512322
0.07347473361413132,0.10039744517096053,0.15665721252774745
0.013207945650423679,0.03128023001552295,0.0485916771908067
0.009844787716118325,0.011439742462666424,0.01587241900628628
0.06191284131898802,0.0936725884999037,0.10965933701081085
0.03235739912411152,0.07075065786901465,0.09350412447210787
0.008235504740458994,0.010628045490243114,0.025134311838887414
0.009904609498017301,0.012788697012651862,0.019915503872340316
