fitnessAlphaWolf,fitnessBetaWolf,fitnessGammaWolf
0.0463801431889717,0.0646040103262394,0.07958671792583857
0.013432466590800739,0.05680340398094015,0.06333734609189022
0.01497686658207804,0.05402535409313316,0.061722365324239206
0.009022663154980367,0.01448014497763415,0.016533183239954705
0.014116471336937515,0.03256814678507342,0.0525991012521202
0.010351818216588041,0.030998737639258374,0.05808645626539996
0.03475424350367534,0.08133199065218642,0.10326387441700768
0.007649284208055555,0.012647158261902788,0.012824429980191548
0.008181942835836568,0.014570309291363244,0.02144119586256053
0.012914259880052797,0.021209299864046998,0.031155130014960952
0.006321236840063469,0.007731733313199417,0.010270469731466322
0.006358173682156801,0.007980723788741506,0.012785121255064093
0.013231074925271522,0.041372665546742265,0.0513999764863079
0.010287454580008222,0.03712832751017961,0.041289950185490504
0.01359075497900789,0.017101608236744267,0.030555675137267965
0.006113607015569131,0.008734209501065097,0.014407621260513773
0.10291531191918671,0.11773147480313931,0.1502894069235291
0.01915009514184118,0.04166176231669442,0.05035245289995091
0.020030303871604437,0.032268867519964294,0.06439392740505885
0.010134590943131145,0.036603912664439,0.055304051212039726
0.03426042129482049,0.06950723681683513,0.08759350783758657
0.03346849909403495,0.08447027510688818,0.12260654979498758
0.006748808769749921,0.009080914262067018,0.009329151546486426
0.10232598128445405,0.17540062578606624,0.18426937469188018
0.03341386265010806,0.09678911235050822,0.10977931187998015
0.014550249917820886,0.03240557690058517,0.054840067985542564
0.013217966592012225,0.013313669979435875,0.021309175863406787
0.01388172492159668,0.033766599085965625,0.05723417024970122
0.03407674352201471,0.06836616585886598,0.08340160270264921
0.07461488556087151,0.09501995938988574,0.10606131190143192
0.024308808196038343,0.03616645457655905,0.06327946147656223
0.005934519296328731,0.00992004548786507,0.012260609491882131
0.020450471868911135,0.03061822513754896,0.04356475437629309
0.05271202978080085,0.08035355464079728,0.10549824940415906
0.010084317540602359,0.012641199928603106,0.013115112529742564
0.015135358247849555,0.03836757673919868,0.06394182996878468
0.021107127864701928,0.031038700139437905,0.03320352132342991
0.013478818227091063,0.03705392516646064,0.05888062523780119
0.013326408258066419,0.04281197661889239,0.05739064752186845
0.03529210015854582,0.10920262546451434,0.11187401671195084
0.039722576702519934,0.08267911995048766,0.1042154393308424
0.014740166716176187,0.031127312639835987,0.038913457974447736
0.023017399852456957,0.033544175150693474,0.049258765333271955
0.10679418689729588,0.1535272510072134,0.16756884450096773
0.010764495210063821,0.013115878831932623,0.020948703865717434
0.020165767870736106,0.03431215015414351,0.04099627666804191
0.013030874926402243,0.044305487689575374,0.05143863427870316
0.013366519979354242,0.01775583323304924,0.021359687863083003
0.009734514260365004,0.012158469737807768,0.026019419833213812
0.010182552354436379,0.013267848529412757,0.02157780786168484
